contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
ACN250516P00330000,ACN,2025-05-16,330.00,put,10.80,11.20,11.00,20,11.40,40,29,209,2024-10-25,0.26083,-0.24381,0.00447,-0.14993,0.84366,-0.55154
ACN250516C00335000,ACN,2025-05-16,335.00,call,42.26,43.95,43.50,11,44.40,20,0,3,2024-10-25,0.22044,0.75707,0.00528,-0.27757,0.84200,1.27475
ACN250516P00335000,ACN,2025-05-16,335.00,put,0.00,12.55,12.30,20,12.80,64,0,93,2024-10-25,0.25839,-0.26738,0.00473,-0.15300,0.88532,-0.60634
ACN250516C00340000,ACN,2025-05-16,340.00,call,26.00,40.50,39.00,10,42.00,17,0,1,2024-10-25,0.21922,0.72882,0.00562,-0.28317,0.89161,1.23726
ACN250516P00340000,ACN,2025-05-16,340.00,put,0.00,13.65,13.10,68,14.20,15,0,620,2024-10-25,0.25184,-0.29010,0.00505,-0.15142,0.92119,-0.65801
ACN250516C00345000,ACN,2025-05-16,345.00,call,23.80,37.20,36.80,11,37.60,20,0,1,2024-10-25,0.21815,0.69906,0.00593,-0.28759,0.93686,1.19585
ACN250516P00345000,ACN,2025-05-16,345.00,put,0.00,15.60,15.40,10,15.80,10,0,43,2024-10-25,0.25336,-0.31788,0.00523,-0.15563,0.95955,-0.72464
ACN250516C00350000,ACN,2025-05-16,350.00,call,44.63,33.80,33.20,40,34.40,20,0,14,2024-10-25,0.21434,0.66934,0.00628,-0.28824,0.97522,1.15516
ACN250516P00350000,ACN,2025-05-16,350.00,put,15.80,16.70,15.80,62,17.60,15,10,18,2024-10-25,0.24467,-0.34274,0.00558,-0.14973,0.98892,-0.78063
ACN250516C00355000,ACN,2025-05-16,355.00,call,32.60,31.15,29.80,61,32.50,40,0,112,2024-10-25,0.21663,0.63584,0.00644,-0.29258,1.01059,1.10269
ACN250516P00355000,ACN,2025-05-16,355.00,put,0.00,19.05,18.50,2,19.60,18,0,7,2024-10-25,0.24727,-0.37230,0.00569,-0.15221,1.01797,-0.85299
ACN250516C00360000,ACN,2025-05-16,360.00,call,35.02,28.40,27.80,20,29.00,6,0,20,2024-10-25,0.21632,0.60293,0.00662,-0.29312,1.03751,1.05189
ACN250516P00360000,ACN,2025-05-16,360.00,put,19.90,21.40,21.10,10,21.70,20,4,53,2024-10-25,0.24849,-0.40145,0.00578,-0.15215,1.04052,-0.92461
ACN250516C00365000,ACN,2025-05-16,365.00,call,25.60,25.60,25.00,25,26.20,40,10,48,2024-10-25,0.21388,0.56970,0.00683,-0.29016,1.05702,1.00079
ACN250516P00365000,ACN,2025-05-16,365.00,put,0.00,23.65,23.30,42,24.00,45,0,48,2024-10-25,0.24727,-0.43050,0.00590,-0.14854,1.05711,-0.99542
ACN250516C00370000,ACN,2025-05-16,370.00,call,32.10,23.20,22.70,10,23.70,40,0,16,2024-10-25,0.21373,0.53596,0.00691,-0.28761,1.06908,0.94643
ACN250516P00370000,ACN,2025-05-16,370.00,put,0.00,25.80,25.20,33,26.40,12,0,14,2024-10-25,0.24376,-0.46011,0.00605,-0.14141,1.06807,-1.06680
ACN250516C00375000,ACN,2025-05-16,375.00,call,24.90,20.65,19.90,10,21.40,16,0,22,2024-10-25,0.21053,0.50149,0.00704,-0.28059,1.07343,0.89150
ACN250516P00375000,ACN,2025-05-16,375.00,put,0.00,28.40,27.50,10,29.30,15,0,372,2024-10-25,0.24315,-0.48966,0.00610,-0.13552,1.07308,-1.14054
ACN250516C00380000,ACN,2025-05-16,380.00,call,20.92,18.75,18.20,10,19.30,56,0,528,2024-10-25,0.21205,0.46855,0.00697,-0.27660,1.07010,0.83594
ACN250516P00380000,ACN,2025-05-16,380.00,put,0.00,30.95,30.00,20,31.90,35,0,2,2024-10-25,0.24071,-0.51971,0.00615,-0.12650,1.07213,-1.21498
ACN250516C00385000,ACN,2025-05-16,385.00,call,18.20,16.45,16.20,10,16.70,15,0,38,2024-10-25,0.20824,0.43353,0.00702,-0.26577,1.05850,0.77847
ACN250516P00385000,ACN,2025-05-16,385.00,put,0.00,33.90,32.60,21,35.20,15,0,5,2024-10-25,0.24086,-0.54857,0.00611,-0.11874,1.06548,-1.28936
ACN250516C00390000,ACN,2025-05-16,390.00,call,21.40,14.20,13.40,10,15.00,15,0,44,2024-10-25,0.20336,0.39736,0.00705,-0.25211,1.03772,0.71841
ACN250516P00390000,ACN,2025-05-16,390.00,put,0.00,37.55,36.00,23,39.10,16,0,0,2024-10-25,0.24620,-0.57368,0.00592,-0.11542,1.05508,-1.35998
ACN250516C00395000,ACN,2025-05-16,395.00,call,16.97,12.60,11.80,10,13.40,15,0,63,2024-10-25,0.20321,0.36522,0.00688,-0.24237,1.01158,0.66279
ACN250516P00395000,ACN,2025-05-16,395.00,put,0.00,41.30,39.90,13,42.70,16,0,0,2024-10-25,0.25153,-0.59707,0.00572,-0.11152,1.04150,-1.42780
ACN250516C00400000,ACN,2025-05-16,400.00,call,15.48,11.10,10.30,15,11.90,16,0,69,2024-10-25,0.20260,0.33385,0.00667,-0.23113,0.97895,0.60818
ACN250516P00400000,ACN,2025-05-16,400.00,put,0.00,44.95,43.40,10,46.50,17,0,0,2024-10-25,0.25489,-0.62029,0.00555,-0.10490,1.02427,-1.49469
ACN250516C00405000,ACN,2025-05-16,405.00,call,11.60,10.25,9.90,5,10.60,16,0,11,2024-10-25,0.20733,0.30982,0.00632,-0.22593,0.94902,0.56470
ACN250516P00405000,ACN,2025-05-16,405.00,put,0.00,48.00,46.60,21,49.40,15,0,0,2024-10-25,0.25123,-0.64793,0.00549,-0.08948,0.99876,-1.56712
ACN250516C00410000,ACN,2025-05-16,410.00,call,12.49,9.05,8.80,10,9.30,25,0,11,2024-10-25,0.20733,0.28240,0.00606,-0.21436,0.90950,0.51631
ACN250516P00410000,ACN,2025-05-16,410.00,put,0.00,51.95,50.70,21,53.20,15,0,0,2024-10-25,0.25550,-0.66809,0.00528,-0.08282,0.97669,-1.62953
ACN250516C00415000,ACN,2025-05-16,415.00,call,9.00,7.90,7.60,46,8.20,30,0,9,2024-10-25,0.20641,0.25536,0.00579,-0.20114,0.86466,0.46848
ACN250516P00415000,ACN,2025-05-16,415.00,put,0.00,57.05,56.10,15,58.00,42,0,0,2024-10-25,0.27089,-0.67681,0.00493,-0.08981,0.96621,-1.67537
ACN250516C00420000,ACN,2025-05-16,420.00,call,7.30,6.60,6.00,45,7.20,10,27,119,2024-10-25,0.20230,0.22555,0.00552,-0.18308,0.80810,0.41587
ACN250516P00420000,ACN,2025-05-16,420.00,put,0.00,60.90,60.30,20,61.50,40,0,0,2024-10-25,0.27287,-0.69597,0.00476,-0.08019,0.94117,-1.73529
ACN250516C00425000,ACN,2025-05-16,425.00,call,7.05,6.30,6.10,15,6.50,59,0,53,2024-10-25,0.20931,0.21215,0.00515,-0.18072,0.78010,0.39064
ACN250516P00425000,ACN,2025-05-16,425.00,put,0.00,65.50,64.60,20,66.40,30,0,0,2024-10-25,0.28202,-0.70739,0.00453,-0.07959,0.92491,-1.78377
ACN250516C00430000,ACN,2025-05-16,430.00,call,8.50,5.55,5.40,15,5.70,50,0,44,2024-10-25,0.20961,0.19149,0.00483,-0.16895,0.73367,0.35340
ACN250516P00430000,ACN,2025-05-16,430.00,put,0.00,69.75,68.90,20,70.60,30,0,0,2024-10-25,0.28690,-0.72158,0.00435,-0.07354,0.90327,-1.83591
ACN250516C00435000,ACN,2025-05-16,435.00,call,4.80,4.90,4.70,13,5.10,55,4,28,2024-10-25,0.21038,0.17300,0.00452,-0.15801,0.68854,0.31989
ACN250516P00435000,ACN,2025-05-16,435.00,put,0.00,74.45,73.10,21,75.80,21,0,0,2024-10-25,0.29620,-0.73059,0.00414,-0.07337,0.88869,-1.88011
ACN250516C00440000,ACN,2025-05-16,440.00,call,4.20,4.30,4.10,16,4.50,40,3,109,2024-10-25,0.21068,0.15540,0.00421,-0.14665,0.64226,0.28794
ACN250516P00440000,ACN,2025-05-16,440.00,put,0.00,79.20,78.00,10,80.40,10,0,0,2024-10-25,0.30580,-0.73838,0.00395,-0.07378,0.87556,-1.92218
ACN250516C00450000,ACN,2025-05-16,450.00,call,3.30,3.00,2.50,29,3.50,10,10,19,2024-10-25,0.20596,0.11768,0.00356,-0.11736,0.53088,0.21947
ACN250516P00450000,ACN,2025-05-16,450.00,put,0.00,89.00,87.20,10,90.80,10,0,0,2024-10-25,0.32745,-0.74940,0.00361,-0.07845,0.85614,-1.99876
ACN250516C00460000,ACN,2025-05-16,460.00,call,3.60,2.58,2.30,10,2.85,40,0,5,2024-10-25,0.21358,0.10085,0.00307,-0.10756,0.47514,0.18804
ACN250516P00460000,ACN,2025-05-16,460.00,put,0.00,99.20,97.50,10,100.90,10,0,0,2024-10-25,0.35290,-0.75468,0.00331,-0.08913,0.84646,-2.06608
ACN250516C00470000,ACN,2025-05-16,470.00,call,2.45,2.10,1.95,11,2.25,30,0,3,2024-10-25,0.21785,0.08365,0.00262,-0.09458,0.41369,0.15616
ACN250516P00470000,ACN,2025-05-16,470.00,put,0.00,109.00,107.20,5,110.80,5,0,0,2024-10-25,0.37287,-0.76276,0.00308,-0.09306,0.83119,-2.13682
ACN250516C00480000,ACN,2025-05-16,480.00,call,1.63,1.45,1.10,15,1.80,10,0,1,2024-10-25,0.21403,0.06174,0.00212,-0.07313,0.32779,0.11584
ACN250516P00480000,ACN,2025-05-16,480.00,put,0.00,118.95,117.10,5,120.80,5,0,0,2024-10-25,0.39391,-0.76835,0.00288,-0.09914,0.82030,-2.20337
ACN250516C00490000,ACN,2025-05-16,490.00,call,0.00,1.70,1.20,10,2.20,16,0,0,2024-10-25,0.23461,0.06573,0.00203,-0.08322,0.34414,0.12245
ACN250516P00490000,ACN,2025-05-16,490.00,put,0.00,129.00,127.20,5,130.80,5,0,0,2024-10-25,0.41540,-0.77229,0.00270,-0.10652,0.81245,-2.26713
ACN250516C00500000,ACN,2025-05-16,500.00,call,0.00,1.07,0.70,15,1.45,21,0,0,2024-10-25,0.22608,0.04536,0.00157,-0.05956,0.25668,0.08508
ACN250516P00500000,ACN,2025-05-16,500.00,put,0.00,139.00,137.20,5,140.80,5,0,0,2024-10-25,0.43583,-0.77599,0.00255,-0.11304,0.80497,-2.33018
ACN250516C00520000,ACN,2025-05-16,520.00,call,0.00,0.65,0.30,10,1.00,17,0,0,2024-10-25,0.22913,0.02895,0.00107,-0.04135,0.17777,0.05449
ACN250516P00520000,ACN,2025-05-16,520.00,put,0.00,158.95,157.20,5,160.70,5,0,0,2024-10-25,0.47455,-0.78229,0.00231,-0.12476,0.79193,-2.45381
ACN250620C00145000,ACN,2025-06-20,145.00,call,177.13,217.80,216.20,5,219.40,5,0,4,2024-10-25,0.04017,1.00000,0.00000,-0.06786,0.00000,0.91617
ACN250620P00145000,ACN,2025-06-20,145.00,put,0.00,0.01,0.00,0,0.70,15,0,6,2024-10-25,0.35946,-0.00034,0.00001,-0.00094,0.00366,-0.00087
ACN250620C00150000,ACN,2025-06-20,150.00,call,203.80,213.00,211.30,5,214.70,5,0,0,2024-10-25,0.03924,1.00000,0.00000,-0.07020,0.00000,0.94776
ACN250620P00150000,ACN,2025-06-20,150.00,put,0.00,0.85,0.05,5,1.65,5,0,8,2024-10-25,0.56128,-0.01279,0.00020,-0.03874,0.09615,-0.03563
ACN250620C00155000,ACN,2025-06-20,155.00,call,0.00,208.10,206.40,5,209.80,5,0,0,2024-10-25,0.03831,1.00000,0.00000,-0.07254,0.00000,0.97935
ACN250620P00155000,ACN,2025-06-20,155.00,put,0.00,0.88,0.10,5,1.65,5,0,0,2024-10-25,0.54573,-0.01358,0.00022,-0.03960,0.10131,-0.03770
ACN250620C00160000,ACN,2025-06-20,160.00,call,0.00,203.30,201.60,5,205.00,5,0,0,2024-10-25,0.03737,1.00000,0.00000,-0.07488,0.00000,1.01094
ACN250620P00160000,ACN,2025-06-20,160.00,put,0.00,0.75,0.05,5,1.45,5,0,9,2024-10-25,0.51448,-0.01252,0.00022,-0.03470,0.09440,-0.03434
ACN250620C00165000,ACN,2025-06-20,165.00,call,0.00,198.10,196.40,5,199.80,5,0,0,2024-10-25,0.03644,1.00000,0.00000,-0.07722,0.00000,1.04253
ACN250620P00165000,ACN,2025-06-20,165.00,put,0.00,0.95,0.15,5,1.75,5,0,0,2024-10-25,0.51631,-0.01536,0.00026,-0.04146,0.11264,-0.04234
ACN250620C00170000,ACN,2025-06-20,170.00,call,177.50,193.55,191.80,5,195.30,5,0,0,2024-10-25,0.03551,1.00000,0.00000,-0.07956,0.00000,1.07413
ACN250620P00170000,ACN,2025-06-20,170.00,put,0.00,0.97,0.15,7,1.80,5,0,16,2024-10-25,0.50092,-0.01616,0.00028,-0.04188,0.11759,-0.04434
ACN250620C00175000,ACN,2025-06-20,175.00,call,0.00,188.70,187.00,5,190.40,5,0,0,2024-10-25,0.03458,1.00000,0.00000,-0.08190,0.00000,1.10572
ACN250620P00175000,ACN,2025-06-20,175.00,put,0.00,0.60,0.15,36,1.05,38,0,158,2024-10-25,0.44894,-0.01179,0.00024,-0.02850,0.08959,-0.03164
ACN250620C00180000,ACN,2025-06-20,180.00,call,159.00,183.90,182.20,5,185.60,5,0,2,2024-10-25,0.03365,1.00000,0.00000,-0.08424,0.00000,1.13731
ACN250620P00180000,ACN,2025-06-20,180.00,put,0.00,0.65,0.20,29,1.10,32,0,118,2024-10-25,0.43888,-0.01293,0.00026,-0.03011,0.09710,-0.03466
ACN250620C00185000,ACN,2025-06-20,185.00,call,0.00,179.00,177.30,5,180.70,5,0,0,2024-10-25,0.03272,1.00000,0.00000,-0.08658,0.00000,1.16890
ACN250620P00185000,ACN,2025-06-20,185.00,put,0.00,1.05,0.20,7,1.90,5,0,6,2024-10-25,0.45808,-0.01895,0.00035,-0.04353,0.13476,-0.05144
ACN250620C00190000,ACN,2025-06-20,190.00,call,0.00,174.25,172.50,5,176.00,5,0,0,2024-10-25,0.03179,1.00000,0.00000,-0.08892,0.00000,1.20049
ACN250620P00190000,ACN,2025-06-20,190.00,put,0.00,0.75,0.25,43,1.25,27,0,19,2024-10-25,0.41860,-0.01541,0.00032,-0.03320,0.11292,-0.04115
ACN250620C00195000,ACN,2025-06-20,195.00,call,0.00,169.45,167.70,5,171.20,5,0,0,2024-10-25,0.03086,1.00000,0.00000,-0.09126,0.00000,1.23209
ACN250620P00195000,ACN,2025-06-20,195.00,put,0.00,1.48,0.25,11,2.70,5,0,0,2024-10-25,0.45427,-0.02579,0.00045,-0.05566,0.17475,-0.07031
ACN250620C00200000,ACN,2025-06-20,200.00,call,114.00,165.20,164.00,1,166.40,5,0,11,2024-10-25,0.02993,1.00000,0.00000,-0.09361,0.00000,1.26368
ACN250620P00200000,ACN,2025-06-20,200.00,put,0.00,1.55,0.30,5,2.80,5,0,12,2024-10-25,0.44254,-0.02756,0.00049,-0.05714,0.18475,-0.07496
ACN250620C00210000,ACN,2025-06-20,210.00,call,148.40,155.15,153.50,5,156.80,5,0,1,2024-10-25,0.02807,1.00000,0.00000,-0.09829,0.00000,1.32686
ACN250620P00210000,ACN,2025-06-20,210.00,put,0.00,1.28,0.35,15,2.20,5,0,155,2024-10-25,0.39757,-0.02592,0.00052,-0.04837,0.17551,-0.06933
ACN250620C00220000,ACN,2025-06-20,220.00,call,116.40,145.75,144.20,5,147.30,5,0,11,2024-10-25,0.02621,1.00000,0.00000,-0.10297,0.00000,1.39005
ACN250620P00220000,ACN,2025-06-20,220.00,put,0.00,1.38,1.00,1,1.75,23,0,99,2024-10-25,0.37455,-0.02931,0.00061,-0.05008,0.19446,-0.07796
ACN250620C00230000,ACN,2025-06-20,230.00,call,129.00,136.20,134.50,5,137.90,5,0,7,2024-10-25,0.02435,1.00000,0.00000,-0.10765,0.00000,1.45323
ACN250620P00230000,ACN,2025-06-20,230.00,put,0.00,1.45,0.90,49,2.00,48,0,193,2024-10-25,0.35046,-0.03261,0.00071,-0.05070,0.21239,-0.08616
ACN250620C00240000,ACN,2025-06-20,240.00,call,120.00,126.75,125.00,5,128.50,5,0,7,2024-10-25,0.02248,1.00000,0.00000,-0.11233,0.00000,1.51641
ACN250620P00240000,ACN,2025-06-20,240.00,put,0.00,1.57,0.90,49,2.25,41,0,171,2024-10-25,0.32912,-0.03710,0.00085,-0.05237,0.23613,-0.09751
ACN250620C00250000,ACN,2025-06-20,250.00,call,92.60,117.55,115.80,20,119.30,22,0,19,2024-10-25,0.02062,1.00000,0.00000,-0.11701,0.00000,1.57960
ACN250620P00250000,ACN,2025-06-20,250.00,put,0.00,2.00,1.45,49,2.55,36,0,156,2024-10-25,0.31922,-0.04704,0.00106,-0.06088,0.28615,-0.12370
ACN250620C00260000,ACN,2025-06-20,260.00,call,86.50,108.45,107.00,15,109.90,19,0,11,2024-10-25,0.01876,1.00000,0.00000,-0.12169,0.00000,1.64278
ACN250620P00260000,ACN,2025-06-20,260.00,put,0.00,2.62,2.25,16,3.00,17,0,293,2024-10-25,0.31205,-0.06042,0.00132,-0.07171,0.34897,-0.15923
ACN250620C00270000,ACN,2025-06-20,270.00,call,76.00,99.30,97.90,15,100.70,15,0,12,2024-10-25,0.16876,0.99238,0.00043,-0.13290,0.06119,1.68720
ACN250620P00270000,ACN,2025-06-20,270.00,put,0.00,3.70,3.10,10,4.30,15,0,178,2024-10-25,0.31220,-0.08062,0.00164,-0.08846,0.43567,-0.21379
ACN250620C00280000,ACN,2025-06-20,280.00,call,103.74,90.50,89.20,15,91.80,17,0,37,2024-10-25,0.21022,0.96113,0.00137,-0.16332,0.24529,1.67105
ACN250620P00280000,ACN,2025-06-20,280.00,put,0.00,4.50,3.80,16,5.20,21,0,296,2024-10-25,0.30123,-0.09793,0.00197,-0.09707,0.50356,-0.25974
ACN250620C00290000,ACN,2025-06-20,290.00,call,94.83,81.90,80.90,15,82.90,15,0,60,2024-10-25,0.22181,0.93123,0.00205,-0.18836,0.38589,1.65680
ACN250620P00290000,ACN,2025-06-20,290.00,put,0.00,5.50,4.80,8,6.20,21,0,342,2024-10-25,0.29117,-0.11888,0.00234,-0.10589,0.57897,-0.31554
ACN250620C00300000,ACN,2025-06-20,300.00,call,64.65,73.45,72.10,15,74.80,15,0,41,2024-10-25,0.22471,0.89996,0.00268,-0.20948,0.51145,1.63831
ACN250620P00300000,ACN,2025-06-20,300.00,put,0.00,6.55,6.20,7,6.90,5,0,364,2024-10-25,0.27912,-0.14204,0.00276,-0.11225,0.65487,-0.37690
ACN250620C00310000,ACN,2025-06-20,310.00,call,60.75,65.15,64.10,15,66.20,15,0,96,2024-10-25,0.22257,0.86638,0.00332,-0.22671,0.62811,1.61346
ACN250620P00310000,ACN,2025-06-20,310.00,put,0.00,7.80,7.00,10,8.60,15,0,208,2024-10-25,0.26723,-0.16926,0.00324,-0.11739,0.73521,-0.44905
ACN250620C00320000,ACN,2025-06-20,320.00,call,41.15,57.50,57.00,35,58.00,15,0,183,2024-10-25,0.22394,0.82334,0.00397,-0.24544,0.75551,1.56206
ACN250620P00320000,ACN,2025-06-20,320.00,put,0.00,9.70,8.80,53,10.60,15,0,307,2024-10-25,0.26068,-0.20470,0.00374,-0.12497,0.82706,-0.54481
ACN250620C00330000,ACN,2025-06-20,330.00,call,52.60,49.90,49.20,45,50.60,10,1,89,2024-10-25,0.21952,0.77926,0.00464,-0.25719,0.86433,1.50795
ACN250620P00330000,ACN,2025-06-20,330.00,put,11.60,12.60,12.20,40,13.00,3,1,398,2024-10-25,0.26129,-0.24899,0.00417,-0.13562,0.92383,-0.66798
ACN250620C00340000,ACN,2025-06-20,340.00,call,49.20,43.35,42.90,16,43.80,32,0,239,2024-10-25,0.22135,0.72500,0.00517,-0.27041,0.97213,1.42301
ACN250620P00340000,ACN,2025-06-20,340.00,put,14.30,15.15,14.50,63,15.80,16,1,58,2024-10-25,0.25321,-0.29230,0.00466,-0.13610,1.00098,-0.78647
ACN250620C00350000,ACN,2025-06-20,350.00,call,39.57,37.15,36.30,45,38.00,40,0,145,2024-10-25,0.22059,0.66876,0.00564,-0.27734,1.05669,1.33114
ACN250620P00350000,ACN,2025-06-20,350.00,put,0.00,18.40,17.40,66,19.40,30,0,181,2024-10-25,0.24788,-0.34118,0.00508,-0.13483,1.06893,-0.92258
ACN250620C00360000,ACN,2025-06-20,360.00,call,30.60,31.10,30.70,45,31.50,23,5,511,2024-10-25,0.21602,0.61045,0.00609,-0.27646,1.11747,1.23337
ACN250620P00360000,ACN,2025-06-20,360.00,put,0.00,23.05,22.70,2,23.40,20,0,251,2024-10-25,0.25092,-0.39447,0.00526,-0.13589,1.12139,-1.07830
ACN250620C00370000,ACN,2025-06-20,370.00,call,27.50,26.45,25.70,5,27.20,51,1,176,2024-10-25,0.21861,0.54936,0.00622,-0.27630,1.15339,1.11997
ACN250620P00370000,ACN,2025-06-20,370.00,put,0.00,28.00,27.60,10,28.40,53,0,10,2024-10-25,0.25184,-0.44720,0.00539,-0.13103,1.15211,-1.23472
ACN250620C00380000,ACN,2025-06-20,380.00,call,23.21,21.00,20.40,25,21.60,30,1,485,2024-10-25,0.20916,0.48562,0.00654,-0.26078,1.16155,1.00554
ACN250620P00380000,ACN,2025-06-20,380.00,put,0.00,32.95,31.80,20,34.10,1,0,9,2024-10-25,0.24818,-0.50054,0.00552,-0.11805,1.16230,-1.39245
ACN250620C00390000,ACN,2025-06-20,390.00,call,18.85,17.50,17.00,20,18.00,57,0,317,2024-10-25,0.21160,0.42633,0.00636,-0.25120,1.14243,0.88884
ACN250620P00390000,ACN,2025-06-20,390.00,put,0.00,38.85,37.60,41,40.10,55,0,2,2024-10-25,0.24849,-0.55194,0.00546,-0.10464,1.15244,-1.55184
ACN250620C00400000,ACN,2025-06-20,400.00,call,15.50,14.10,13.60,21,14.60,71,0,768,2024-10-25,0.20992,0.36771,0.00616,-0.23398,1.09780,0.77319
ACN250620P00400000,ACN,2025-06-20,400.00,put,0.00,45.45,43.90,21,47.00,19,0,15,2024-10-25,0.25092,-0.59959,0.00529,-0.09019,1.12589,-1.70701
ACN250620C00410000,ACN,2025-06-20,410.00,call,14.25,10.55,9.50,12,11.60,12,0,463,2024-10-25,0.20199,0.30534,0.00596,-0.20626,1.02103,0.64952
ACN250620P00410000,ACN,2025-06-20,410.00,put,0.00,53.20,51.40,21,55.00,15,0,2,2024-10-25,0.26007,-0.63823,0.00495,-0.08081,1.09181,-1.84845
ACN250620C00420000,ACN,2025-06-20,420.00,call,13.40,8.30,7.40,17,9.20,16,0,127,2024-10-25,0.20153,0.25505,0.00547,-0.18503,0.93563,0.54587
ACN250620P00420000,ACN,2025-06-20,420.00,put,0.00,60.90,59.50,24,62.30,15,0,13,2024-10-25,0.26571,-0.67510,0.00465,-0.06656,1.04846,-1.98531
ACN250620C00430000,ACN,2025-06-20,430.00,call,8.51,6.70,6.10,30,7.30,45,0,108,2024-10-25,0.20382,0.21405,0.00491,-0.16678,0.84910,0.45992
ACN250620P00430000,ACN,2025-06-20,430.00,put,0.00,69.90,68.60,21,71.20,15,0,0,2024-10-25,0.28156,-0.69830,0.00425,-0.06381,1.01557,-2.09863
ACN250620C00440000,ACN,2025-06-20,440.00,call,6.60,5.40,4.70,46,6.10,49,0,42,2024-10-25,0.20626,0.17901,0.00435,-0.14908,0.76185,0.38590
ACN250620P00440000,ACN,2025-06-20,440.00,put,0.00,79.40,78.30,10,80.50,10,0,0,2024-10-25,0.30077,-0.71430,0.00388,-0.06556,0.99028,-2.19823
ACN250620C00450000,ACN,2025-06-20,450.00,call,4.50,3.95,3.00,49,4.90,45,1,248,2024-10-25,0.20245,0.14074,0.00379,-0.12365,0.65079,0.30536
ACN250620P00450000,ACN,2025-06-20,450.00,put,0.00,88.85,87.20,10,90.50,10,0,0,2024-10-25,0.31815,-0.72871,0.00358,-0.06567,0.96563,-2.29368
ACN250620C00460000,ACN,2025-06-20,460.00,call,2.30,3.10,2.30,40,3.90,40,0,83,2024-10-25,0.20382,0.11464,0.00326,-0.10667,0.56426,0.24951
ACN250620P00460000,ACN,2025-06-20,460.00,put,0.00,98.80,97.50,10,100.10,10,0,0,2024-10-25,0.33995,-0.73660,0.00330,-0.07190,0.95135,-2.37719
ACN250620C00470000,ACN,2025-06-20,470.00,call,1.85,2.92,2.55,10,3.30,28,0,134,2024-10-25,0.21495,0.10472,0.00290,-0.10399,0.52874,0.22732
ACN250620P00470000,ACN,2025-06-20,470.00,put,0.00,109.00,107.20,5,110.80,5,0,0,2024-10-25,0.36342,-0.74117,0.00306,-0.08094,0.94283,-2.45440
ACN250620C00480000,ACN,2025-06-20,480.00,call,2.90,2.23,2.00,11,2.45,20,0,3,2024-10-25,0.21434,0.08367,0.00246,-0.08714,0.44802,0.18229
ACN250620P00480000,ACN,2025-06-20,480.00,put,0.00,119.10,117.40,5,120.80,5,0,0,2024-10-25,0.38537,-0.74554,0.00286,-0.08870,0.93449,-2.53061
ACN250620C00490000,ACN,2025-06-20,490.00,call,2.00,1.75,1.40,15,2.10,24,0,7,2024-10-25,0.21525,0.06774,0.00209,-0.07392,0.38141,0.14796
ACN250620P00490000,ACN,2025-06-20,490.00,put,0.00,128.95,127.20,5,130.70,5,0,0,2024-10-25,0.40382,-0.75144,0.00269,-0.09257,0.92298,-2.60864
ACN250620C00500000,ACN,2025-06-20,500.00,call,2.20,1.30,0.95,10,1.65,16,0,8,2024-10-25,0.21403,0.05270,0.00172,-0.05998,0.31332,0.11551
ACN250620P00500000,ACN,2025-06-20,500.00,put,0.00,139.25,137.70,5,140.80,5,0,0,2024-10-25,0.42683,-0.75268,0.00254,-0.10286,0.92053,-2.67879
ACN250620C00520000,ACN,2025-06-20,520.00,call,1.13,1.00,0.65,33,1.35,44,0,41,2024-10-25,0.22501,0.04028,0.00132,-0.05010,0.25249,0.08824
ACN250620P00520000,ACN,2025-06-20,520.00,put,0.00,159.00,157.20,5,160.80,5,0,0,2024-10-25,0.46174,-0.76096,0.00231,-0.11058,0.90374,-2.82699
ACN250620C00540000,ACN,2025-06-20,540.00,call,2.20,0.62,0.25,31,1.00,43,0,4,2024-10-25,0.22669,0.02623,0.00092,-0.03508,0.17726,0.05767
ACN250620P00540000,ACN,2025-06-20,540.00,put,0.00,179.00,177.20,5,180.80,5,0,0,2024-10-25,0.49772,-0.76547,0.00212,-0.12146,0.89431,-2.96804
ACN250620C00560000,ACN,2025-06-20,560.00,call,0.50,0.47,0.20,21,0.75,37,0,23,2024-10-25,0.23507,0.01993,0.00070,-0.02860,0.14067,0.04382
ACN250620P00560000,ACN,2025-06-20,560.00,put,0.00,199.05,197.40,5,200.70,5,0,0,2024-10-25,0.53262,-0.76848,0.00196,-0.13258,0.88792,-3.10584
ACN250919C00170000,ACN,2025-09-19,170.00,call,0.00,194.25,192.00,5,196.50,20,0,0,2024-10-25,0.02572,1.00000,0.00000,-0.07861,0.00000,1.46705
ACN250919P00170000,ACN,2025-09-19,170.00,put,0.00,0.01,0.00,0,1.85,15,0,0,2024-10-25,0.25992,-0.00041,0.00002,-0.00065,0.00501,-0.00141
ACN250919C00175000,ACN,2025-09-19,175.00,call,0.00,189.50,187.50,5,191.50,10,0,0,2024-10-25,0.02505,1.00000,0.00000,-0.08092,0.00000,1.51020
ACN250919P00175000,ACN,2025-09-19,175.00,put,0.00,0.01,0.00,0,1.90,15,0,5,2024-10-25,0.25092,-0.00042,0.00002,-0.00064,0.00518,-0.00146
ACN250919C00180000,ACN,2025-09-19,180.00,call,0.00,184.75,183.00,5,186.50,5,0,0,2024-10-25,0.02437,1.00000,0.00000,-0.08324,0.00000,1.55335
